index,Port,IATA,ICAO,Latitude,Longitude,Name,Country
311,BLQ,BLQ,LIPE,44.5354,11.2887,Bologna Guglielmo Marconi Airport,Italy
312,BLR,BLR,VOBL,13.1979,77.706299,Kempegowda International Airport,India
313,BLV,BLV,KBLV,38.5452,-89.835197,Scott AFB/Midamerica Airport,United States
314,BLZ,BLZ,FWCL,-15.679100036621096,34.9739990234375,Chileka International Airport,Malawi
315,BMA,BMA,ESSB,59.35440063476562,17.941699981689453,Stockholm-Bromma Airport,Sweden
316,BME,BME,YBRM,-17.944700241088867,122.23200225830078,Broome International Airport,Australia
317,BMI,BMI,KBMI,40.47710037,-88.91590118,Central Illinois Regional Airport at Bloomington-Normal,United States
318,BMU,BMU,WADB,-8.539649963378901,118.68699645996,Muhammad Salahuddin Airport,Indonesia
319,BMV,BMV,VVBM,12.668299675,108.120002747,Buon Ma Thuot Airport,Vietnam
320,BMW,BMW,DATM,21.375,0.923888981342,Bordj Badji Mokhtar Airport,Algeria
321,BMY,BMY,NWWC,-19.720600128173828,163.66099548339844,Île Art - Waala Airport,New Caledonia
322,BNA,BNA,KBNA,36.1245002746582,-86.6781997680664,Nashville International Airport,United States
323,BNB,BNB,FZGN,-0.21699999272823334,20.850000381469727,Boende Airport,Congo (Kinshasa)
324,BNC,BNC,FZNP,0.574999988079071,29.473899841308594,Beni Airport,Congo (Kinshasa)
325,BND,BND,OIKB,27.218299865722656,56.37779998779297,Bandar Abbas International Airport,Iran
326,BNE,BNE,YBBN,-27.38419914245605,153.11700439453125,Brisbane International Airport,Australia
327,BNI,BNI,DNBE,6.3169798851013175,5.599500179290772,Benin Airport,Nigeria
328,BNK,BNK,YBNA,-28.8339004517,153.56199646,Ballina Byron Gateway Airport,Australia
329,BNN,BNN,ENBN,65.461097717285,12.217499732971001,Brønnøysund Airport,Norway
330,BNS,BNS,SVBI,8.619569778442383,-70.22080230712889,Barinas Airport,Venezuela
331,BNX,BNX,LQBK,44.94139862060547,17.297500610351562,Banja Luka International Airport,Bosnia and Herzegovina
333,BOB,BOB,NTTB,-16.444400787353516,-151.75100708007812,Bora Bora Airport,French Polynesia
334,BOC,BOC,MPBO,9.340849876403807,-82.25080108642578,Bocas Del Toro International Airport,Panama
335,BOD,BOD,LFBD,44.8283004761,-0.7155560255050001,Bordeaux-Mérignac Airport,France
336,BOG,BOG,SKBO,4.70159,-74.1469,El Dorado International Airport,Colombia
337,BOH,BOH,EGHH,50.77999877929688,-1.8424999713897705,Bournemouth Airport,United Kingdom
338,BOI,BOI,KBOI,43.56439972,-116.22299960000001,Boise Air Terminal/Gowen field,United States
339,BOJ,BOJ,LBBG,42.56959915161133,27.515199661254886,Burgas Airport,Bulgaria
340,BOM,BOM,VABB,19.088699340799998,72.8678970337,Chhatrapati Shivaji International Airport,India
341,BON,BON,TNCB,12.130999565124512,-68.26850128173828,Flamingo International Airport,Netherlands Antilles
342,BOO,BOO,ENBO,67.26920318603516,14.365300178527832,Bodø Airport,Norway
343,BOS,BOS,KBOS,42.36429977,-71.00520325,General Edward Lawrence Logan International Airport,United States
344,BOY,BOY,DFOO,11.160099983215332,-4.33096981048584,Bobo Dioulasso Airport,Burkina Faso
345,BPL,BPL,ZWAX,44.895,82.3,Alashankou Bole (Bortala) airport,China
346,BPN,BPN,WALL,-1.2682700157200002,116.89399719200001,Sultan Aji Muhamad Sulaiman Airport,Indonesia
347,BPS,BPS,SBPS,-16.438600540161133,-39.08089828491211,Porto Seguro Airport,Brazil
348,BPT,BPT,KBPT,29.9507999420166,-94.02069854736328,Southeast Texas Regional Airport,United States
349,BPX,BPX,ZUBD,30.553600311279297,97.1082992553711,Qamdo Bangda Airport,China
350,BQB,BQB,YBLN,-33.688423156700004,115.40159606899999,Busselton Regional Airport,Australia
351,BQK,BQK,KBQK,31.2588005065918,-81.46649932861328,Brunswick Golden Isles Airport,United States
352,BQL,BQL,YBOU,-22.913299560546875,139.89999389648438,Boulia Airport,Australia
353,BQN,BQN,TJBQ,18.49489974975586,-67.12940216064453,Rafael Hernandez Airport,Puerto Rico
354,BQS,BQS,UHBB,50.42539978027344,127.41200256347656,Ignatyevo Airport,Russia
355,BRA,BRA,SNBR,-12.078900337219238,-45.00899887084961,Barreiras Airport,Brazil
356,BRC,BRC,SAZS,-41.1511993408,-71.1575012207,San Carlos De Bariloche Airport,Argentina
357,BRD,BRD,KBRD,46.39830017,-94.13809967,Brainerd Lakes Regional Airport,United States
358,BRE,BRE,EDDW,53.0475006104,8.78666973114,Bremen Airport,Germany
359,BRI,BRI,LIBD,41.138901000000004,16.760599,Bari Karol Wojtyła Airport,Italy
360,BRL,BRL,KBRL,40.783199310302734,-91.12550354003906,Southeast Iowa Regional Airport,United States
361,BRM,BRM,SVBM,10.042746543884276,-69.35861968994139,Barquisimeto International Airport,Venezuela
362,BRN,BRN,LSZB,46.914100647,7.4971499443099985,Bern Belp Airport,Switzerland
363,BRO,BRO,KBRO,25.90679931640625,-97.4259033203125,Brownsville South Padre Island International Airport,United States
364,BRQ,BRQ,LKTB,49.15129852294922,16.694400787353516,Brno-Tuřany Airport,Czech Republic
365,BRR,BRR,EGPR,57.02280044555664,-7.4430599212646475,Barra Airport,United Kingdom
366,BRS,BRS,EGGD,51.382702,-2.71909,Bristol Airport,United Kingdom
367,BRU,BRU,EBBR,50.9014015198,4.48443984985,Brussels Airport,Belgium
368,BRW,BRW,PABR,71.285402,-156.766008,Wiley Post Will Rogers Memorial Airport,United States
369,BSA,BSA,HCMF,11.27530002593994,49.14939880371094,Bosaso Airport,Somalia
370,BSB,BSB,SBBR,-15.86916732788086,-47.92083358764648,Presidente Juscelino Kubistschek International Airport,Brazil
371,BSC,BSC,SKBS,6.20292,-77.3947,José Celestino Mutis Airport,Colombia
373,BSK,BSK,DAUB,34.793300628699996,5.73823022842,Biskra Airport,Algeria
374,BSL,BSL,LFSB,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport,France
375,BSO,BSO,RPUO,20.4512996674,121.980003357,Basco Airport,Philippines
376,BSR,BSR,ORMM,30.54910087585449,47.66210174560547,Basrah International Airport,Iraq
379,BTH,BTH,WIDD,1.12102997303,104.119003296,Hang Nadim International Airport,Indonesia
380,BTI,BTI,PABA,70.13400268550001,-143.582000732,Barter Island LRRS Airport,United States
381,BTJ,BTJ,WITT,5.5228720240100015,95.42063713070002,Sultan Iskandar Muda International Airport,Indonesia
382,BTK,BTK,UIBB,56.37060165405274,101.697998046875,Bratsk Airport,Russia
383,BTM,BTM,KBTM,45.95479965209961,-112.49700164794922,Bert Mooney Airport,United States
384,BTR,BTR,KBTR,30.53319931,-91.14959717,"Baton Rouge Metropolitan, Ryan Field",United States
385,BTS,BTS,LZIB,48.17020034790039,17.212699890136722,M. R. Štefánik Airport,Slovakia
386,BTT,BTT,PABT,66.91390228,-151.529007,Bettles Airport,United States
387,BTU,BTU,WBGB,3.1238501071900004,113.019996643,Bintulu Airport,Malaysia
388,BTV,BTV,KBTV,44.471900939899996,-73.15329742429998,Burlington International Airport,United States
389,BUA,BUA,AYBK,-5.422319889068604,154.67300415039062,Buka Airport,Papua New Guinea
390,BUC,BUC,YBKT,-17.748600006103516,139.53399658203122,Burketown Airport,Australia
391,BUD,BUD,LHBP,47.4369010925,19.2555999756,Budapest Ferenc Liszt International Airport,Hungary
392,BUF,BUF,KBUF,42.94049835,-78.73220062,Buffalo Niagara International Airport,United States
394,BUN,BUN,SKBU,3.81963,-76.9898,Gerardo Tobar López Airport,Colombia
395,BUQ,BUQ,FVBU,-20.01740074157715,28.617900848388672,Joshua Mqabuko Nkomo International Airport,Zimbabwe
396,BUR,BUR,KBUR,34.200698852539055,-118.35900115966795,Bob Hope Airport,United States
397,BUS,BUS,UGSB,41.610298156700004,41.5997009277,Batumi International Airport,Georgia
398,BUW,BUW,WAWB,-5.486879825592041,122.56900024414062,Betoambari Airport,Indonesia
399,BUX,BUX,FZKA,1.5657199621200562,30.220800399780273,Bunia Airport,Congo (Kinshasa)
400,BUZ,BUZ,OIBB,28.944799423200003,50.834598541300004,Bushehr Airport,Iran
401,BVA,BVA,LFOB,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport,France
402,BVB,BVB,SBBV,2.8413889408099995,-60.69222259520001,Atlas Brasil Cantanhede Airport,Brazil
403,BVC,BVC,GVBA,16.136499404907227,-22.888900756835934,Rabil Airport,Cape Verde
404,BVE,BVE,LFSL,48.780001,5.980003,Toul Rosières Air Base,France
405,BVG,BVG,ENBV,70.87139892578101,29.034200668335,Berlevåg Airport,Norway
406,BVH,BVH,SBVH,-12.694399833678998,-60.098300933838,Brigadeiro Camarão Airport,Brazil
407,BVI,BVI,YBDV,-25.897499084472656,139.34800720214844,Birdsville Airport,Australia
409,BWA,BWA,VNBW,27.505684999999996,83.41629300000001,Gautam Buddha Airport,Nepal
410,BWI,BWI,KBWI,39.17539978,-76.66829681,Baltimore/Washington International Thurgood Marshall Airport,United States
411,BWK,BWK,LDSB,43.28570175170898,16.67970085144043,Bol Airport,Croatia
412,BWN,BWN,WBSB,4.944200038909912,114.9280014038086,Brunei International Airport,Brunei
413,BWT,BWT,YWYY,-40.9989013671875,145.7310028076172,Wynyard Airport,Australia
414,BXB,BXB,WASO,-2.5322399139404297,133.43899536132812,Babo Airport,Indonesia
415,BXR,BXR,OIKM,29.08419990539551,58.45000076293945,Bam Airport,Iran
416,BXU,BXU,RPME,8.9515,125.4788,Bancasi Airport,Philippines
417,BYC,BYC,SLYA,-21.960899353027344,-63.65169906616211,Yacuiba Airport,Bolivia
418,BYN,BYN,ZMBH,46.16329956054688,100.7040023803711,Bayankhongor Airport,Mongolia
419,BYO,BYO,SJDB,-21.247298999999998,-56.452498999999996,Bonito Airport,Brazil
420,BZE,BZE,MZBZ,17.539100646972653,-88.30819702148438,Philip S. W. Goldson International Airport,Belize
421,BZG,BZG,EPBY,53.096801757799994,17.9776992798,Bydgoszcz Ignacy Jan Paderewski Airport,Poland
422,BZL,BZL,VGBR,22.80100059509277,90.30120086669922,Barisal Airport,Bangladesh
423,BZN,BZN,KBZN,45.77750015,-111.15299990000001,Gallatin Field,United States
424,BZO,BZO,LIPB,46.460201,11.3264,Bolzano Airport,Italy
425,BZR,BZR,LFMU,43.32350158691406,3.353899955749512,Béziers-Vias Airport,France
426,BZV,BZV,FCBB,-4.251699924468993,15.253000259399414,Maya-Maya Airport,Congo (Brazzaville)
427,CAB,CAB,FNCA,-5.59699010848999,12.188400268554688,Cabinda Airport,Angola
428,CAC,CAC,SBCA,-25.0002994537,-53.5008010864,Cascavel Airport,Brazil
429,CAE,CAE,KCAE,33.93880081176758,-81.11949920654297,Columbia Metropolitan Airport,United States
430,CAG,CAG,LIEE,39.251499,9.05428,Cagliari Elmas Airport,Italy
431,CAH,CAH,VVCM,9.177667,105.177778,Cà Mau Airport,Vietnam
432,CAI,CAI,HECA,30.12190055847168,31.40559959411621,Cairo International Airport,Egypt
433,CAJ,CAJ,SVCN,6.2319889068603525,-62.85443115234375,Canaima Airport,Venezuela
434,CAK,CAK,KCAK,40.916099548339844,-81.44219970703125,Akron Canton Regional Airport,United States
435,CAL,CAL,EGEC,55.43719863891602,-5.686389923095702,Campbeltown Airport,United Kingdom
436,CAN,CAN,ZGGG,23.39240074157715,113.29900360107422,Guangzhou Baiyun International Airport,China
437,CAP,CAP,MTCH,19.732999801635746,-72.1947021484375,Cap Haitien International Airport,Haiti
438,CAW,CAW,SBCP,-21.698299408,-41.301700591999996,Bartolomeu Lisandro Airport,Brazil
439,CAY,CAY,SOCA,4.819809913639999,-52.360401153599994,Cayenne-Rochambeau Airport,French Guiana
440,CBB,CBB,SLCB,-17.421100616455078,-66.17710113525389,Jorge Wilsterman International Airport,Bolivia
441,CBH,CBH,DAOR,31.645700454711914,-2.269860029220581,Béchar Boudghene Ben Ali Lotfi Airport,Algeria
442,CBO,CBO,RPMC,7.165239810943604,124.20999908447266,Awang Airport,Philippines
443,CBQ,CBQ,DNCA,4.976019859313965,8.347200393676758,Margaret Ekpo International Airport,Nigeria
444,CBR,CBR,YSCB,-35.30690002441406,149.19500732421875,Canberra International Airport,Australia
446,CBT,CBT,FNCT,-12.4792,13.4869,Catumbela Airport,Angola
447,CCC,CCC,MUCC,22.4610004425,-78.32839965820001,Jardines Del Rey Airport,Cuba
448,CCF,CCF,LFMK,43.21599960327149,2.3063199520111084,Carcassonne Airport,France
449,CCJ,CCJ,VOCL,11.1367998123,75.95529937740001,Calicut International Airport,India
450,CCK,CCK,YPCC,-12.1883001328,96.8339004517,Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands
451,CCM,CCM,SBCM,-28.724443435700003,-49.4213905334,Diomício Freitas Airport,Brazil
452,CCP,CCP,SCIE,-36.77270126342773,-73.06310272216797,Carriel Sur Airport,Chile
453,CCS,CCS,SVMI,10.6031169891,-66.9905853271,Simón Bolívar International Airport,Venezuela
454,CCU,CCU,VECC,22.654699325561523,88.44670104980469,Netaji Subhash Chandra Bose International Airport,India
455,CCV,CCV,NVSF,-16.264999389648438,167.9239959716797,Craig Cove Airport,Vanuatu
456,CDB,CDB,PACD,55.20610046386719,-162.72500610351562,Cold Bay Airport,United States
457,CDC,CDC,KCDC,37.70100021362305,-113.0989990234375,Cedar City Regional Airport,United States
458,CDG,CDG,LFPG,49.0127983093,2.54999995232,Charles de Gaulle International Airport,France
459,CDJ,CDJ,SBAA,-8.348349571228027,-49.30149841308594,Conceição do Araguaia Airport,Brazil
460,CDR,CDR,KCDR,42.837600708000004,-103.095001221,Chadron Municipal Airport,United States
461,CDV,CDV,PACV,60.49179839999999,-145.4779968,Merle K (Mudhole) Smith Airport,United States
462,CEB,CEB,RPVM,10.307499885559,123.97899627686,Mactan Cebu International Airport,Philippines
463,CEC,CEC,KCEC,41.78020096,-124.23699950000001,Jack Mc Namara Field Airport,United States
464,CED,CED,YCDU,-32.130599975585945,133.71000671386722,Ceduna Airport,Australia
465,CEE,CEE,ULBC,59.273601532,38.015800476100004,Cherepovets Airport,Russia
466,CEG,CEG,EGNR,53.1781005859375,-2.977780103683472,Hawarden Airport,United Kingdom
467,CEI,CEI,VTCT,19.952299118,99.8828964233,Chiang Rai International Airport,Thailand
468,CEK,CEK,USCC,55.305801,61.5033,Chelyabinsk Balandino Airport,Russia
469,CEN,CEN,MMCN,27.39259910583496,-109.83300018310548,Ciudad Obregón International Airport,Mexico
470,CEZ,CEZ,KCEZ,37.3030014038,-108.627998352,Cortez Municipal Airport,United States
471,CFB,CFB,SBCB,-22.921699523900003,-42.0742988586,Cabo Frio Airport,Brazil
472,CFE,CFE,LFLC,45.786701202399996,3.1691699027999998,Clermont-Ferrand Auvergne Airport,France
474,CFN,CFN,EIDL,55.0442008972168,-8.340999603271483,Donegal Airport,Ireland
475,CFR,CFR,LFRK,49.173301696777344,-0.44999998807907104,Caen-Carpiquet Airport,France
476,CFS,CFS,YSCH,-30.320600509600002,153.115997314,Coffs Harbour Airport,Australia
477,CFU,CFU,LGKR,39.601898193359375,19.911699295043945,Ioannis Kapodistrias International Airport,Greece
479,CGB,CGB,SBCY,-15.6528997421,-56.1166992188,Marechal Rondon Airport,Brazil
480,CGD,CGD,ZGCD,28.9188995361,111.63999939,Changde Airport,China
481,CGH,CGH,SBSP,-23.626110076904297,-46.65638732910156,Congonhas Airport,Brazil
482,CGI,CGI,KCGI,37.22529983520508,-89.57080078125,Cape Girardeau Regional Airport,United States
483,CGK,CGK,WIII,-6.1255698204,106.65599823,Soekarno-Hatta International Airport,Indonesia
484,CGM,CGM,RPMH,9.253520011901855,124.70700073242188,Camiguin Airport,Philippines
485,CGN,CGN,EDDK,50.865898132299996,7.1427397728,Cologne Bonn Airport,Germany
486,CGO,CGO,ZHCC,34.519699096699995,113.84100341799999,Zhengzhou Xinzheng International Airport,China
487,CGP,CGP,VGEG,22.24959945678711,91.81330108642578,Shah Amanat International Airport,Bangladesh
488,CGQ,CGQ,ZYCC,43.9962005615,125.684997559,Longjia Airport,China
489,CGR,CGR,SBCG,-20.468700408900002,-54.6725006104,Campo Grande Airport,Brazil
490,CGY,CGY,RPML,8.41562,124.611,Cagayan De Oro Airport,Philippines
491,CHA,CHA,KCHA,35.03530120849609,-85.20379638671875,Lovell Field,United States
492,CHC,CHC,NZCH,-43.48939895629883,172.53199768066406,Christchurch International Airport,New Zealand
493,CHG,CHG,ZYCY,41.538101,120.434998,Chaoyang Airport,China
494,CHO,CHO,KCHO,38.13859939575195,-78.4529037475586,Charlottesville Albemarle Airport,United States
495,CHQ,CHQ,LGSA,35.531700134277344,24.149700164794922,Chania International Airport,Greece
496,CHS,CHS,KCHS,32.89860153,-80.04049683,Charleston Air Force Base-International Airport,United States
498,CHX,CHX,MPCH,9.458640098571776,-82.51679992675781,Cap Manuel Niño International Airport,Panama
499,CHY,CHY,AGGC,-6.711944,156.39611100000002,Choiseul Bay Airport,Solomon Islands
500,CIA,CIA,LIRA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport,Italy
501,CIC,CIC,KCIC,39.79539871,-121.8580017,Chico Municipal Airport,United States
502,CID,CID,KCID,41.88470077514648,-91.71080017089844,The Eastern Iowa Airport,United States
503,CIF,CIF,ZBCF,42.23500061035156,118.90799713134766,Chifeng Airport,China
504,CIH,CIH,ZBCZ,36.247501,113.125999,Changzhi Airport,China
505,CIJ,CIJ,SLCO,-11.0403995514,-68.78299713130001,Capitán Aníbal Arab Airport,Bolivia
506,CIP,CIP,FLCP,-13.558300018310547,32.58720016479492,Chipata Airport,Zambia
507,CIT,CIT,UAII,42.364200592041016,69.47889709472656,Shymkent Airport,Kazakhstan
508,CIU,CIU,KCIU,46.25080108642578,-84.47239685058594,Chippewa County International Airport,United States
509,CIX,CIX,SPHI,-6.787479877471924,-79.8281021118164,Capitan FAP Jose A Quinones Gonzales International Airport,Peru
510,CIY,CIY,LICB,36.994601,14.607182,Comiso Airport,Italy
511,CIZ,CIZ,SWKO,-4.1340599060058585,-63.13259887695313,Coari Airport,Brazil
512,CJA,CJA,SPJR,-7.1391801834106445,-78.4894027709961,Mayor General FAP Armando Revoredo Iglesias Airport,Peru
513,CJB,CJB,VOCB,11.029999733,77.0434036255,Coimbatore International Airport,India
514,CJC,CJC,SCCF,-22.498199462890625,-68.90360260009766,El Loa Airport,Chile
515,CJJ,CJJ,RKTU,36.7165985107,127.499000549,Cheongju International Airport,South Korea
516,CJL,CJL,OPCH,35.88660049438477,71.80059814453125,Chitral Airport,Pakistan
517,CJM,CJM,VTSE,10.711199760437012,99.36170196533205,Chumphon Airport,Thailand
518,CJS,CJS,MMCS,31.63610076904297,-106.4290008544922,Abraham González International Airport,Mexico
519,CJU,CJU,RKPC,33.51129913330078,126.49299621582031,Jeju International Airport,South Korea
520,CKB,CKB,KCKB,39.2966003418,-80.2281036377,North Central West Virginia Airport,United States
522,CKG,CKG,ZUCK,29.719200134277344,106.64199829101562,Chongqing Jiangbei International Airport,China
523,CKH,CKH,UESO,70.62310028076172,147.90199279785156,Chokurdakh Airport,Russia
524,CKS,CKS,SBCJ,-6.11527776718,-50.0013885498,Carajás Airport,Brazil
526,CKY,CKY,GUCY,9.576889999999999,-13.612,Conakry International Airport,Guinea
527,CKZ,CKZ,LTBH,40.1376991272,26.4267997742,Çanakkale Airport,Turkey
528,CLD,CLD,KCRQ,33.12829971,-117.27999879999999,Mc Clellan-Palomar Airport,United States
529,CLE,CLE,KCLE,41.411701202399996,-81.8498001099,Cleveland Hopkins International Airport,United States
530,CLJ,CLJ,LRCL,46.78519821166992,23.686199188232425,Cluj-Napoca International Airport,Romania
531,CLL,CLL,KCLL,30.58860016,-96.36380005,Easterwood Field,United States
532,CLM,CLM,KCLM,48.120201110839844,-123.5,William R Fairchild International Airport,United States
533,CLO,CLO,SKCL,3.54322,-76.3816,Alfonso Bonilla Aragon International Airport,Colombia
534,CLQ,CLQ,MMIA,19.2770004272,-103.577003479,Licenciado Miguel de la Madrid Airport,Mexico
535,CLT,CLT,KCLT,35.2140007019043,-80.94309997558594,Charlotte Douglas International Airport,United States
536,CLV,CLV,SBCN,-17.725299835205,-48.607498168945,Nelson Ribeiro Guimarães Airport,Brazil
537,CLY,CLY,LFKC,42.52444439999999,8.793055599999999,Calvi-Sainte-Catherine Airport,France
538,CMA,CMA,YCMU,-28.03000068664551,145.6219940185547,Cunnamulla Airport,Australia
539,CMB,CMB,VCBI,7.180759906768799,79.88410186767578,Bandaranaike International Colombo Airport,Sri Lanka
540,CME,CME,MMCE,18.65369987487793,-91.79900360107422,Ciudad del Carmen International Airport,Mexico
541,CMG,CMG,SBCR,-19.0119438171,-57.6713905334,Corumbá International Airport,Brazil
542,CMH,CMH,KCMH,39.99800109863281,-82.89189910888672,Port Columbus International Airport,United States
543,CMI,CMI,KCMI,40.03919983,-88.27809906,University of Illinois Willard Airport,United States
544,CMN,CMN,GMMN,33.36750030517578,-7.589970111846924,Mohammed V International Airport,Morocco
545,CMP,CMP,SNKE,-9.31997013092041,-50.32849884033203,Santana do Araguaia Airport,Brazil
546,CMU,CMU,AYCH,-6.024290084838867,144.9709930419922,Chimbu Airport,Papua New Guinea
547,CMW,CMW,MUCM,21.420299530029297,-77.84750366210938,Ignacio Agramonte International Airport,Cuba
548,CMX,CMX,KCMX,47.16839981079102,-88.48909759521484,Houghton County Memorial Airport,United States
549,CND,CND,LRCK,44.36220169067383,28.488300323486328,Mihail Kogălniceanu International Airport,Romania
550,CNF,CNF,SBCF,-19.62444305419922,-43.97194290161133,Tancredo Neves International Airport,Brazil
